d,seed,corruption,est,chan,field_r
4,0,C17,diffusion_t4,v3_defect,0.1152651538498288
4,0,C17,diffusion_t4,sent,0.24004898216268145
4,0,C17,diffusion_t4,ent_cak,-0.05073095956543997
4,0,C17,diffusion_t4,frac,0.36092211239338645
4,0,C17,diffusion_t4,kappa,0.034793422520201595
4,0,C17,diffusion_t8,v4_m60,-0.013351798373870025
4,0,C17,diffusion_t8,v4_m120,-0.02544154830543006
4,0,C17,diffusion_t8,v3_defect,0.07683285160816689
4,0,C17,diffusion_t8,sent,0.2012952835998024
4,0,C17,diffusion_t8,ent_cak,0.03719647254782984
4,0,C17,diffusion_t8,frac,0.39999305817260145
4,0,C17,diffusion_t8,kappa,0.11667484565928384
4,0,C17,heatgeo_t2,v4_m60,-0.046359426056231064
4,0,C17,heatgeo_t2,v4_m120,-0.08655008810369667
4,0,C17,heatgeo_t2,v3_defect,0.2529020255558907
4,0,C17,heatgeo_t2,sent,0.1587575298226892
4,0,C17,heatgeo_t2,ent_cak,-0.20081818504575474
4,0,C17,heatgeo_t2,frac,
4,0,C17,heatgeo_t2,kappa,
4,0,C17,heatgeo_t8,v4_m60,-0.3174043405372898
4,0,C17,heatgeo_t8,v4_m120,-0.37845247564213436
4,0,C17,heatgeo_t8,v3_defect,
4,0,C17,heatgeo_t8,sent,0.28386382048054687
4,0,C17,heatgeo_t8,ent_cak,
4,0,C17,heatgeo_t8,frac,
4,0,C17,heatgeo_t8,kappa,
4,0,D,plain,v4_m60,0.10529377740271223
4,0,D,plain,v4_m120,0.07259412624246384
4,0,D,plain,v3_defect,0.4347557190718236
4,0,D,plain,sent,0.010258297450820584
4,0,D,plain,ent_cak,0.030968053196372598
4,0,D,plain,frac,-0.14034026177728445
4,0,D,plain,kappa,-0.0903526562311673
4,0,D,nugget,v4_m60,0.08702859495646878
4,0,D,nugget,v4_m120,0.10522672357390334
4,0,D,nugget,v3_defect,-0.23010866517731215
4,0,D,nugget,sent,0.08947256262378137
4,0,D,nugget,ent_cak,0.1495632720049176
4,0,D,nugget,frac,0.20200089279036462
4,0,D,nugget,kappa,-0.3879349082206247
4,0,D,pca,v4_m60,-0.03841229473962427
4,0,D,pca,v4_m120,-0.15086310859491264
4,0,D,pca,v3_defect,0.22327630355010997
4,0,D,pca,sent,0.15862986447154562
4,0,D,pca,ent_cak,-0.07872117651064008
4,0,D,pca,frac,0.5729261785081897
4,0,D,pca,kappa,0.31925058959797253
4,0,D,diffusion_t4,v4_m60,0.41078266457492435
4,0,D,diffusion_t4,v4_m120,0.4113801166054498
4,0,D,diffusion_t4,v3_defect,0.1457929704743574
4,0,D,diffusion_t4,sent,0.3068367980682306
4,0,D,diffusion_t4,ent_cak,0.10542601453248851
4,0,D,diffusion_t4,frac,0.041971297711115546
4,0,D,diffusion_t4,kappa,0.23146962527905052
4,0,D,diffusion_t8,v4_m60,0.45265989633902487
4,0,D,diffusion_t8,v4_m120,0.4002763457212509
4,0,D,diffusion_t8,v3_defect,0.22469721375836388
4,0,D,diffusion_t8,sent,0.30758708024893733
4,0,D,diffusion_t8,ent_cak,0.21721910134185463
4,0,D,diffusion_t8,frac,0.026086651308242496
4,0,D,diffusion_t8,kappa,0.21776479173440288
4,0,D,heatgeo_t2,v4_m60,-0.39873661103869684
4,0,D,heatgeo_t2,v4_m120,-0.38005980435595105
4,0,D,heatgeo_t2,v3_defect,
4,0,D,heatgeo_t2,sent,0.1621503299056871
4,0,D,heatgeo_t2,ent_cak,
4,0,D,heatgeo_t2,frac,
4,0,D,heatgeo_t2,kappa,
4,0,D,heatgeo_t8,v4_m60,-0.01608181650045171
4,0,D,heatgeo_t8,v4_m120,-0.052585202190847544
4,0,D,heatgeo_t8,v3_defect,
4,0,D,heatgeo_t8,sent,0.10982674297265163
4,0,D,heatgeo_t8,ent_cak,
4,0,D,heatgeo_t8,frac,
4,0,D,heatgeo_t8,kappa,
4,1,A_oracle,oracle,v4_m60,0.9815821095930851
4,1,A_oracle,oracle,v4_m120,0.9588865956745829
4,1,A_oracle,oracle,v3_defect,0.735652923865414
4,1,A_oracle,oracle,sent,0.6037754361987985
4,1,A_oracle,oracle,ent_cak,0.4896274702630713
4,1,A_oracle,oracle,frac,0.879466007447978
4,1,A_oracle,oracle,kappa,0.24313448093995005
4,1,B,plain,v4_m60,0.8241192402025816
4,1,B,plain,v4_m120,0.9366096558156297
4,1,B,plain,v3_defect,0.7835175888643996
4,1,B,plain,sent,0.7153838557003805
4,1,B,plain,ent_cak,0.4118790458484897
4,1,B,plain,frac,0.8550015499397107
4,1,B,plain,kappa,0.28285102592455336
4,1,B,nugget,v4_m60,0.795234274500029
4,1,B,nugget,v4_m120,0.9108992397878171
4,1,B,nugget,v3_defect,0.5729865071996872
4,1,B,nugget,sent,0.6756415931961647
4,1,B,nugget,ent_cak,0.507921071826304
4,1,B,nugget,frac,0.8642596043733518
4,1,B,nugget,kappa,0.02038746759073634
4,1,B,pca,v4_m60,0.7048389411506706
4,1,B,pca,v4_m120,0.8680617064180672
4,1,B,pca,v3_defect,0.7952281332851482
4,1,B,pca,sent,0.7652635506305636
4,1,B,pca,ent_cak,0.01947922798013799
4,1,B,pca,frac,0.8461206809223046
4,1,B,pca,kappa,0.4066554424792792
4,1,B,diffusion_t4,v4_m60,0.6328322689592724
4,1,B,diffusion_t4,v4_m120,0.7209592383185373
4,1,B,diffusion_t4,v3_defect,0.4984545912404805
4,1,B,diffusion_t4,sent,0.825877369915407
4,1,B,diffusion_t4,ent_cak,-0.8131041205407697
4,1,B,diffusion_t4,frac,0.8826201688429555
4,1,B,diffusion_t4,kappa,0.742808941421384
4,1,B,diffusion_t8,v4_m60,0.2205464827778938
4,1,B,diffusion_t8,v4_m120,-0.640463171148324
4,1,B,diffusion_t8,v3_defect,0.32030887872306885
4,1,B,diffusion_t8,sent,-0.3821953107731071
4,1,B,diffusion_t8,ent_cak,-0.872435986072691
4,1,B,diffusion_t8,frac,-0.3402383245552007
4,1,B,diffusion_t8,kappa,0.21395970490073585
4,1,B,heatgeo_t2,v4_m60,-0.3715627337731797
4,1,B,heatgeo_t2,v4_m120,-0.7162529058687533
4,1,B,heatgeo_t2,v3_defect,0.6542557310766987
4,1,B,heatgeo_t2,sent,0.6318099842709661
4,1,B,heatgeo_t2,ent_cak,-0.5697752429596921
4,1,B,heatgeo_t2,frac,-0.23321074114814205
4,1,B,heatgeo_t2,kappa,-0.11742850515288006
4,1,B,heatgeo_t8,v4_m60,-0.5722385029573093
4,1,B,heatgeo_t8,v4_m120,-0.5223276709020784
4,1,B,heatgeo_t8,v3_defect,
4,1,B,heatgeo_t8,sent,0.6953889908072641
4,1,B,heatgeo_t8,ent_cak,
4,1,B,heatgeo_t8,frac,
4,1,B,heatgeo_t8,kappa,
4,1,C05,plain,v4_m60,-0.000866891733355819
4,1,C05,plain,v4_m120,-0.014068726628860198
4,1,C05,plain,v3_defect,-0.03699618761904799
4,1,C05,plain,sent,0.27809425344980027
4,1,C05,plain,ent_cak,-0.004525469870985174
4,1,C05,plain,frac,0.5228257413714641
4,1,C05,plain,kappa,0.34952804390573883
4,1,C05,nugget,v4_m60,-0.21412797361370678
4,1,C05,nugget,v4_m120,-0.22167151671376994
4,1,C05,nugget,v3_defect,0.12952837781010137
4,1,C05,nugget,sent,0.2756031076364602
4,1,C05,nugget,ent_cak,-0.008327733636583236
4,1,C05,nugget,frac,0.584891276629173
4,1,C05,nugget,kappa,0.00629407095442918
4,1,C05,pca,v4_m60,-0.039434529074791246
4,1,C05,pca,v4_m120,0.07069500911319265
4,1,C05,pca,v3_defect,0.2232849750120675
4,1,C05,pca,sent,0.36496225668972926
4,1,C05,pca,ent_cak,0.09458041653118496
4,1,C05,pca,frac,0.43259441426109246
4,1,C05,pca,kappa,0.008727008399609992
4,1,C05,diffusion_t4,v4_m60,0.2972301679576131
4,1,C05,diffusion_t4,v4_m120,0.13809063148218267
4,1,C05,diffusion_t4,v3_defect,0.24219136106248107
4,1,C05,diffusion_t4,sent,0.46951000824923295
4,1,C05,diffusion_t4,ent_cak,-0.5870642895067558
4,1,C05,diffusion_t4,frac,0.6072252495892202
4,1,C05,diffusion_t4,kappa,0.6169949061222427
4,1,C05,diffusion_t8,v4_m60,-0.16577578945797913
4,1,C05,diffusion_t8,v4_m120,-0.14390690217512692
4,1,C05,diffusion_t8,v3_defect,-0.24539845804652483
4,1,C05,diffusion_t8,sent,0.08225627915166175
4,1,C05,diffusion_t8,ent_cak,-0.733510686264904
4,1,C05,diffusion_t8,frac,-0.12459390987230792
4,1,C05,diffusion_t8,kappa,-0.052542477017640365
4,1,C05,heatgeo_t2,v4_m60,-0.24161054759024148
4,1,C05,heatgeo_t2,v4_m120,-0.3153650274452319
4,1,C05,heatgeo_t2,v3_defect,0.16532109683500112
4,1,C05,heatgeo_t2,sent,0.18826726372473263
4,1,C05,heatgeo_t2,ent_cak,-0.08950446304582672
4,1,C05,heatgeo_t2,frac,0.17443509395308276
4,1,C05,heatgeo_t2,kappa,-0.16053284865663128
4,1,C05,heatgeo_t8,v4_m60,-0.05573609625003202
4,1,C05,heatgeo_t8,v4_m120,-0.0365822564708674
4,1,C05,heatgeo_t8,v3_defect,
4,1,C05,heatgeo_t8,sent,0.4597184133177184
4,1,C05,heatgeo_t8,ent_cak,
4,1,C05,heatgeo_t8,frac,
4,1,C05,heatgeo_t8,kappa,
4,1,C17,plain,v4_m60,-0.08436964866943843
4,1,C17,plain,v4_m120,0.28941621696269815
4,1,C17,plain,v3_defect,-0.24465282514230258
4,1,C17,plain,sent,-0.30093341398835965
4,1,C17,plain,ent_cak,-0.19362197835804998
4,1,C17,plain,frac,-0.30941586886671985
4,1,C17,plain,kappa,-0.20417384176997067
4,1,C17,nugget,v4_m60,-0.0818585380601615
4,1,C17,nugget,v4_m120,0.15427805447814158
4,1,C17,nugget,v3_defect,-0.006502208150952825
4,1,C17,nugget,sent,-0.005889678432459424
4,1,C17,nugget,ent_cak,-0.16500575314429589
4,1,C17,nugget,frac,-0.16240684933661806
4,1,C17,nugget,kappa,-0.0985555781619609
4,1,C17,pca,v4_m60,-0.03983029622297691
4,1,C17,pca,v4_m120,0.02282145407478515
4,1,C17,pca,v3_defect,-0.5752026310811608
4,1,C17,pca,sent,-0.15971751399320236
4,1,C17,pca,ent_cak,-0.3723549244529955
4,1,C17,pca,frac,-0.2624597217888101
4,1,C17,pca,kappa,-0.1460027536637049
4,1,C17,diffusion_t4,v4_m60,-0.04267353556930839
4,1,C17,diffusion_t4,v4_m120,0.033926764052518
4,1,C17,diffusion_t4,v3_defect,-0.31829389214280884
4,1,C17,diffusion_t4,sent,-0.060615647904328385
4,1,C17,diffusion_t4,ent_cak,-0.23622949076480163
4,1,C17,diffusion_t4,frac,0.017661554800560864
4,1,C17,diffusion_t4,kappa,0.19370511108515498
4,1,C17,diffusion_t8,v4_m60,-0.002925929508977268
4,1,C17,diffusion_t8,v4_m120,0.14515047857942012
4,1,C17,diffusion_t8,v3_defect,-0.2124287784872678
4,1,C17,diffusion_t8,sent,0.005499398680214528
4,1,C17,diffusion_t8,ent_cak,-0.2673699995124342
4,1,C17,diffusion_t8,frac,-0.01606860577948898
4,1,C17,diffusion_t8,kappa,-0.11360306681779532
4,1,C17,heatgeo_t2,v4_m60,0.08122847748406956
4,1,C17,heatgeo_t2,v4_m120,0.041463958084217996
4,1,C17,heatgeo_t2,v3_defect,-0.3462850634201828
4,1,C17,heatgeo_t2,sent,-0.3453425041375583
4,1,C17,heatgeo_t2,ent_cak,0.4139016096842819
4,1,C17,heatgeo_t2,frac,-0.14164828037401353
4,1,C17,heatgeo_t2,kappa,
4,1,C17,heatgeo_t8,v4_m60,0.040368355984802186
4,1,C17,heatgeo_t8,v4_m120,0.13198191403569062
4,1,C17,heatgeo_t8,v3_defect,
4,1,C17,heatgeo_t8,sent,0.05848784746235481
4,1,C17,heatgeo_t8,ent_cak,
4,1,C17,heatgeo_t8,frac,
4,1,C17,heatgeo_t8,kappa,
4,1,D,plain,v4_m60,0.16649187233206386
4,1,D,plain,v4_m120,0.1803333721323478
4,1,D,plain,v3_defect,-0.2500519937584715
4,1,D,plain,sent,0.2780071773971759
4,1,D,plain,ent_cak,0.27940535952522755
4,1,D,plain,frac,0.2404013825264858
4,1,D,plain,kappa,0.1501227347568408
4,1,D,nugget,v4_m60,-0.15806107545417503
4,1,D,nugget,v4_m120,-0.08328456169786976
4,1,D,nugget,v3_defect,0.03695797055713439
4,1,D,nugget,sent,0.2679993150552187
4,1,D,nugget,ent_cak,0.036011578754340155
4,1,D,nugget,frac,0.3063630672867069
4,1,D,nugget,kappa,-0.3151419622727401
4,1,D,pca,v4_m60,0.11728134381703746
4,1,D,pca,v4_m120,0.1654621820024784
4,1,D,pca,v3_defect,-0.04494277607824688
4,1,D,pca,sent,0.34269811933023525
4,1,D,pca,ent_cak,0.32947198286862867
4,1,D,pca,frac,0.31811616171720947
4,1,D,pca,kappa,0.12444001911714586
4,1,D,diffusion_t4,v4_m60,0.2065614433628187
4,1,D,diffusion_t4,v4_m120,0.24304673223445075
4,1,D,diffusion_t4,v3_defect,-0.020786526524514022
4,1,D,diffusion_t4,sent,0.347310225774703
4,1,D,diffusion_t4,ent_cak,0.362879746746616
4,1,D,diffusion_t4,frac,0.11527691902206577
4,1,D,diffusion_t4,kappa,0.355373948537947
4,1,D,diffusion_t8,v4_m60,-0.07951134621820202
4,1,D,diffusion_t8,v4_m120,0.050336328442321006
4,1,D,diffusion_t8,v3_defect,0.11510749423071083
4,1,D,diffusion_t8,sent,0.30549363885573305
4,1,D,diffusion_t8,ent_cak,0.41196010183540455
4,1,D,diffusion_t8,frac,0.1950599830892624
4,1,D,diffusion_t8,kappa,0.28881632685718583
4,1,D,heatgeo_t2,v4_m60,0.11471859843657325
4,1,D,heatgeo_t2,v4_m120,0.10598235948543536
4,1,D,heatgeo_t2,v3_defect,
4,1,D,heatgeo_t2,sent,0.4004888791140575
4,1,D,heatgeo_t2,ent_cak,
4,1,D,heatgeo_t2,frac,0.2930743973980631
4,1,D,heatgeo_t2,kappa,
4,1,D,heatgeo_t8,v4_m60,-0.3054258669031338
4,1,D,heatgeo_t8,v4_m120,-0.24241725636060307
4,1,D,heatgeo_t8,v3_defect,
4,1,D,heatgeo_t8,sent,-0.24990208727938976
4,1,D,heatgeo_t8,ent_cak,
4,1,D,heatgeo_t8,frac,
4,1,D,heatgeo_t8,kappa,
5,0,A_oracle,oracle,v4_m60,0.9443024425818002
5,0,A_oracle,oracle,v4_m120,0.9221758798637807
5,0,A_oracle,oracle,v3_defect,0.5100330805234902
5,0,A_oracle,oracle,sent,0.5348048619865845
5,0,A_oracle,oracle,ent_cak,0.7702041406279622
5,0,A_oracle,oracle,frac,0.8436077861623736
5,0,A_oracle,oracle,kappa,0.27657108382197815
5,0,B,plain,v4_m60,0.7583093483425423
5,0,B,plain,v4_m120,0.832884467646826
5,0,B,plain,v3_defect,0.45189770051365624
5,0,B,plain,sent,0.7915774608968427
5,0,B,plain,ent_cak,0.7911416112996432
5,0,B,plain,frac,0.8308260417825023
5,0,B,plain,kappa,0.4840244085915228
5,0,B,nugget,v4_m60,0.4706451574750776
5,0,B,nugget,v4_m120,0.664772281782432
5,0,B,nugget,v3_defect,0.36822138403953497
5,0,B,nugget,sent,0.7400894239783623
5,0,B,nugget,ent_cak,0.6900464126718616
5,0,B,nugget,frac,0.8227779114260874
5,0,B,nugget,kappa,0.5422498688778791
5,0,B,pca,v4_m60,0.6911362291438993
5,0,B,pca,v4_m120,0.7046620282725788
5,0,B,pca,v3_defect,0.5439064318528843
5,0,B,pca,sent,0.8543068062350309
5,0,B,pca,ent_cak,0.6275472874103308
5,0,B,pca,frac,0.8344443634690114
5,0,B,pca,kappa,0.4259578551616673
5,0,B,diffusion_t4,v4_m60,0.5963075562564448
5,0,B,diffusion_t4,v4_m120,-0.37114820929377096
5,0,B,diffusion_t4,v3_defect,-0.2555659506874865
5,0,B,diffusion_t4,sent,0.6222410165627672
5,0,B,diffusion_t4,ent_cak,-0.6846163839054434
5,0,B,diffusion_t4,frac,0.5600891940892893
5,0,B,diffusion_t4,kappa,0.458698088396592
5,0,B,diffusion_t8,v4_m60,-0.8143219889689417
5,0,B,diffusion_t8,v4_m120,-0.9309722338030938
5,0,B,diffusion_t8,v3_defect,-0.04239423481953451
5,0,B,diffusion_t8,sent,-0.9360031025309768
5,0,B,diffusion_t8,ent_cak,-0.9049492136656194
5,0,B,diffusion_t8,frac,-0.1854336576164967
5,0,B,diffusion_t8,kappa,0.3464138693987749
5,0,B,heatgeo_t2,v4_m60,-0.4335986618743555
5,0,B,heatgeo_t2,v4_m120,-0.7192266333062382
5,0,B,heatgeo_t2,v3_defect,0.5152756331407667
5,0,B,heatgeo_t2,sent,0.6754207482400167
5,0,B,heatgeo_t2,ent_cak,-0.4347264134452439
5,0,B,heatgeo_t2,frac,-0.19637013230159078
5,0,B,heatgeo_t2,kappa,-0.0015730987055019184
5,0,B,heatgeo_t8,v4_m60,-0.5883278946457311
5,0,B,heatgeo_t8,v4_m120,-0.5440251062224591
5,0,B,heatgeo_t8,v3_defect,
5,0,B,heatgeo_t8,sent,0.6955889081729578
5,0,B,heatgeo_t8,ent_cak,
5,0,B,heatgeo_t8,frac,-0.3886551415673147
5,0,B,heatgeo_t8,kappa,
5,0,C05,plain,v4_m60,-0.04060527730103081
5,0,C05,plain,v4_m120,0.14459669927601287
5,0,C05,plain,v3_defect,0.2020083360295895
5,0,C05,plain,sent,0.4794978924837633
5,0,C05,plain,ent_cak,0.2948638944490135
5,0,C05,plain,frac,0.7636762564389666
5,0,C05,plain,kappa,0.2689175620296248
5,0,C05,nugget,v4_m60,0.2994490070642694
5,0,C05,nugget,v4_m120,0.322845913770426
5,0,C05,nugget,v3_defect,-0.11744607201879345
5,0,C05,nugget,sent,0.5009268758218582
5,0,C05,nugget,ent_cak,0.234145211671099
5,0,C05,nugget,frac,0.4615609922009384
5,0,C05,nugget,kappa,0.16616521343452031
5,0,C05,pca,v4_m60,0.32860354030722755
5,0,C05,pca,v4_m120,0.37261162993996266
5,0,C05,pca,v3_defect,0.45996816099966753
5,0,C05,pca,sent,0.5243190165396088
5,0,C05,pca,ent_cak,0.3362525881046182
5,0,C05,pca,frac,0.7118180532959313
5,0,C05,pca,kappa,0.07475587356809726
5,0,C05,diffusion_t4,v4_m60,0.5994077239943014
5,0,C05,diffusion_t4,v4_m120,0.5914875945476868
5,0,C05,diffusion_t4,v3_defect,0.39722021047921835
5,0,C05,diffusion_t4,sent,0.31298347904075297
5,0,C05,diffusion_t4,ent_cak,-0.3620650500922894
5,0,C05,diffusion_t4,frac,0.5421376765280846
5,0,C05,diffusion_t4,kappa,0.1254510947431338
5,0,C05,diffusion_t8,v4_m60,-0.4305933624223186
5,0,C05,diffusion_t8,v4_m120,-0.5887269294093993
5,0,C05,diffusion_t8,v3_defect,-0.03563390782608966
5,0,C05,diffusion_t8,sent,-0.4755751465158949
5,0,C05,diffusion_t8,ent_cak,-0.7168171987690803
5,0,C05,diffusion_t8,frac,0.12384902314091584
5,0,C05,diffusion_t8,kappa,0.3474596599150892
5,0,C05,heatgeo_t2,v4_m60,0.0581811664606885
5,0,C05,heatgeo_t2,v4_m120,0.10374983899313495
5,0,C05,heatgeo_t2,v3_defect,0.33906369485993104
5,0,C05,heatgeo_t2,sent,0.5405400192896662
5,0,C05,heatgeo_t2,ent_cak,-0.3374296714699447
5,0,C05,heatgeo_t2,frac,
5,0,C05,heatgeo_t2,kappa,
5,0,C05,heatgeo_t8,v4_m60,-0.6891304164651166
5,0,C05,heatgeo_t8,v4_m120,-0.5765135135115916
5,0,C05,heatgeo_t8,v3_defect,
5,0,C05,heatgeo_t8,sent,0.30911727731763894
5,0,C05,heatgeo_t8,ent_cak,
5,0,C05,heatgeo_t8,frac,
5,0,C05,heatgeo_t8,kappa,
5,0,C17,plain,v4_m60,-0.10953251002454051
5,0,C17,plain,v4_m120,-0.020910279759334648
5,0,C17,plain,v3_defect,0.2159364637010635
5,0,C17,plain,sent,0.29818155744639707
5,0,C17,plain,ent_cak,-0.17143503220405526
5,0,C17,plain,frac,0.18405138080191075
5,0,C17,plain,kappa,0.009555136927973822
5,0,C17,nugget,v4_m60,0.08999800157986465
5,0,C17,nugget,v4_m120,0.13478329161080077
5,0,C17,nugget,v3_defect,-0.11529202659460613
5,0,C17,nugget,sent,0.26593619657466794
5,0,C17,nugget,ent_cak,-0.06888380995342966
5,0,C17,nugget,frac,0.22236933987989144
5,0,C17,nugget,kappa,-0.3639969131841787
5,0,C17,pca,v4_m60,-0.01140424997798338
5,0,C17,pca,v4_m120,0.05953173597368065
5,0,C17,pca,v3_defect,0.05310108227040154
5,0,C17,pca,sent,0.18499185834310822
5,0,C17,pca,ent_cak,0.026575490414328825
5,0,C17,pca,frac,0.15438464466519
5,0,C17,pca,kappa,0.21461285909187
5,0,C17,diffusion_t4,v4_m60,-0.19536320037939073
5,0,C17,diffusion_t4,v4_m120,0.04053803371204224
5,0,C17,diffusion_t4,v3_defect,-0.14458864809101502
5,0,C17,diffusion_t4,sent,-0.10757118624857429
5,0,C17,diffusion_t4,ent_cak,0.10657523712323436
5,0,C17,diffusion_t4,frac,-0.09022019000961666
5,0,C17,diffusion_t4,kappa,-0.05375407203013899
5,0,C17,diffusion_t8,v4_m60,0.029981213982773158
5,0,C17,diffusion_t8,v4_m120,0.22827976727478738
5,0,C17,diffusion_t8,v3_defect,-0.2830678723087844
5,0,C17,diffusion_t8,sent,-0.12177195873710818
5,0,C17,diffusion_t8,ent_cak,0.11239907289399656
5,0,C17,diffusion_t8,frac,-0.13300536081101555
5,0,C17,diffusion_t8,kappa,0.014941747355128175
5,0,C17,heatgeo_t2,v4_m60,-0.1787163591503958
5,0,C17,heatgeo_t2,v4_m120,-0.1491268282942456
5,0,C17,heatgeo_t2,v3_defect,0.20286774958487538
5,0,C17,heatgeo_t2,sent,0.18453827471499581
5,0,C17,heatgeo_t2,ent_cak,-0.0972300380650535
5,0,C17,heatgeo_t2,frac,
5,0,C17,heatgeo_t2,kappa,
5,0,C17,heatgeo_t8,v4_m60,0.25365080792741945
5,0,C17,heatgeo_t8,v4_m120,0.1873825189292091
5,0,C17,heatgeo_t8,v3_defect,
5,0,C17,heatgeo_t8,sent,-0.037696966291441196
5,0,C17,heatgeo_t8,ent_cak,
5,0,C17,heatgeo_t8,frac,
5,0,C17,heatgeo_t8,kappa,
5,0,D,plain,v4_m60,0.20650313362877962
5,0,D,plain,v4_m120,0.07901155593905669
5,0,D,plain,v3_defect,0.1422159329532037
5,0,D,plain,sent,0.013232565047038207
5,0,D,plain,ent_cak,0.24854441017339857
5,0,D,plain,frac,-0.12010268309032972
5,0,D,plain,kappa,0.006639415181793941
5,0,D,nugget,v4_m60,0.1981462256935099
5,0,D,nugget,v4_m120,0.04796980250726443
5,0,D,nugget,v3_defect,0.022905153680924956
5,0,D,nugget,sent,-0.037832407955065754
5,0,D,nugget,ent_cak,0.08226510464643978
5,0,D,nugget,frac,-0.05197963284545737
5,0,D,nugget,kappa,0.058598790125958464
5,0,D,pca,v4_m60,-0.1151044388003953
5,0,D,pca,v4_m120,-0.21191705241229017
5,0,D,pca,v3_defect,0.18802155731788464
5,0,D,pca,sent,0.006820289145924412
5,0,D,pca,ent_cak,0.05926680985651959
5,0,D,pca,frac,0.3460338644428514
5,0,D,pca,kappa,-0.09889283552375049
5,0,D,diffusion_t4,v4_m60,0.007088640501811893
5,0,D,diffusion_t4,v4_m120,0.0656389142745342
5,0,D,diffusion_t4,v3_defect,0.14858281742846985
5,0,D,diffusion_t4,sent,0.0027427035132681463
5,0,D,diffusion_t4,ent_cak,-0.023753275620290663
5,0,D,diffusion_t4,frac,-0.09572130902375874
5,0,D,diffusion_t4,kappa,0.029375939940158316
5,0,D,diffusion_t8,v4_m60,0.0263526340723849
5,0,D,diffusion_t8,v4_m120,-0.0480662234319258
5,0,D,diffusion_t8,v3_defect,0.10427545856281686
5,0,D,diffusion_t8,sent,-0.0016567624483933303
5,0,D,diffusion_t8,ent_cak,-0.03529416546029955
5,0,D,diffusion_t8,frac,0.11066636313909003
5,0,D,diffusion_t8,kappa,0.04602668547174517
5,0,D,heatgeo_t2,v4_m60,-0.17162236521441154
5,0,D,heatgeo_t2,v4_m120,-0.11873175295783289
5,0,D,heatgeo_t2,v3_defect,
5,0,D,heatgeo_t2,sent,0.040918294194640194
5,0,D,heatgeo_t2,ent_cak,
5,0,D,heatgeo_t2,frac,
5,0,D,heatgeo_t2,kappa,
5,0,D,heatgeo_t8,v4_m60,0.12283733284956329
5,0,D,heatgeo_t8,v4_m120,0.15323501789292937
5,0,D,heatgeo_t8,v3_defect,
5,0,D,heatgeo_t8,sent,0.03746400086980158
5,0,D,heatgeo_t8,ent_cak,
5,0,D,heatgeo_t8,frac,
5,0,D,heatgeo_t8,kappa,
5,1,A_oracle,oracle,v4_m60,0.9632072672410575
5,1,A_oracle,oracle,v4_m120,0.9213792226585784
5,1,A_oracle,oracle,v3_defect,0.4571392095020955
5,1,A_oracle,oracle,sent,0.3946102317349853
5,1,A_oracle,oracle,ent_cak,0.5126976592447674
5,1,A_oracle,oracle,frac,0.7876041574154736
5,1,A_oracle,oracle,kappa,0.3552247175152551
5,1,B,plain,v4_m60,0.7526068727611046
5,1,B,plain,v4_m120,0.8121480307467811
5,1,B,plain,v3_defect,0.36200632672033056
5,1,B,plain,sent,0.6264925797032344
5,1,B,plain,ent_cak,0.40109363088017597
5,1,B,plain,frac,0.8312645293176033
5,1,B,plain,kappa,0.35089839549492996
5,1,B,nugget,v4_m60,0.75807893303304
5,1,B,nugget,v4_m120,0.7863925616513239
5,1,B,nugget,v3_defect,0.26617589446837053
5,1,B,nugget,sent,0.5883760213579291
5,1,B,nugget,ent_cak,0.5247541842298156
5,1,B,nugget,frac,0.7856059362395716
5,1,B,nugget,kappa,0.41808751202209693
5,1,B,pca,v4_m60,0.471535876045909
5,1,B,pca,v4_m120,0.7341397793736767
5,1,B,pca,v3_defect,0.5724867129794282
5,1,B,pca,sent,0.720827329403879
5,1,B,pca,ent_cak,-0.020901681365925465
5,1,B,pca,frac,0.8153266125138243
5,1,B,pca,kappa,0.48563899295374374
5,1,B,diffusion_t4,v4_m60,0.5573310965868592
5,1,B,diffusion_t4,v4_m120,0.03126548810582909
5,1,B,diffusion_t4,v3_defect,-0.008114612035126988
5,1,B,diffusion_t4,sent,0.5354033680486211
5,1,B,diffusion_t4,ent_cak,-0.6834108119472467
5,1,B,diffusion_t4,frac,0.20133042176495713
5,1,B,diffusion_t4,kappa,0.356965712470179
5,1,B,diffusion_t8,v4_m60,-0.7258213183464033
5,1,B,diffusion_t8,v4_m120,-0.7792687808959048
5,1,B,diffusion_t8,v3_defect,-0.02394560613788822
5,1,B,diffusion_t8,sent,-0.9279360749948365
5,1,B,diffusion_t8,ent_cak,-0.9122853500230095
5,1,B,diffusion_t8,frac,0.6824690545360029
5,1,B,diffusion_t8,kappa,0.20805367320337917
5,1,B,heatgeo_t2,v4_m60,-0.19419871968163752
5,1,B,heatgeo_t2,v4_m120,-0.6818966371548532
5,1,B,heatgeo_t2,v3_defect,0.3658740980379632
5,1,B,heatgeo_t2,sent,0.5619162162032979
5,1,B,heatgeo_t2,ent_cak,-0.35876818148018347
5,1,B,heatgeo_t2,frac,
5,1,B,heatgeo_t2,kappa,-0.07654225064570357
5,1,B,heatgeo_t8,v4_m60,-0.35625288227553326
5,1,B,heatgeo_t8,v4_m120,-0.12091940577934347
5,1,B,heatgeo_t8,v3_defect,
5,1,B,heatgeo_t8,sent,0.5842231171503625
5,1,B,heatgeo_t8,ent_cak,
5,1,B,heatgeo_t8,frac,
